Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Size Left X [px],Pupil Size Left Y [px],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular,groupe d'enfants
234175,867836.875,14:25:29:183,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5897,2.6315,639.1197,361.5059,639.1197,361.5059,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.9405,10.9405,11.2803,11.2803,-30.3082,-8.3061,646.9201,25.6028,-5.9281,638.1325,836.4141,535.9619,610.7233,525.8285,-,,,,,,,
234176,867856.771,14:25:29:203,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5652,2.6138,634.9214,355.6995,634.9214,355.6995,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8365,10.8365,11.2117,11.2117,-30.2838,-8.277,646.8263,25.595,-5.914,637.6438,836.4744,535.5725,610.8127,525.7789,-,,,,,,,
234177,867876.642,14:25:29:223,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5538,2.6326,636.8101,356.1058,636.8101,356.1058,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.788,10.788,11.2934,11.2934,-30.28,-8.2334,646.7836,25.6312,-5.826,637.6805,836.127,535.3377,610.6434,525.6736,-,,,,,,,
234178,867896.517,14:25:29:243,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5449,2.6299,636.4085,357.1294,636.4085,357.1294,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.742,10.742,11.2764,11.2764,-30.2695,-8.2099,647.2413,25.6592,-5.8165,637.9539,836.1115,535.3144,610.4999,525.7834,-,,,,,,,
234179,867916.523,14:25:29:263,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.528,2.6782,635.0753,356.2965,635.0753,356.2965,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.6606,10.6606,11.478,11.478,-30.2866,-8.2043,647.7607,25.7016,-5.8204,638.4819,836.1835,535.3387,610.4406,525.5252,-,,,,,,,
234180,867936.418,14:25:29:283,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5042,2.6426,634.6836,357.0873,634.6836,357.0873,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.5499,10.5499,11.3184,11.3184,-30.3041,-8.2246,648.2627,25.7335,-5.8099,638.6932,835.9567,535.2981,610.3882,525.6863,-,,,,,,,
234181,867956.248,14:25:29:303,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5858,2.5998,633.2878,356.5164,633.2878,356.5164,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8862,10.8862,11.1184,11.1184,-30.3213,-8.2823,649.0935,25.8076,-5.8892,639.4511,835.9129,535.5614,610.3635,525.8382,-,,,,,,,
234182,867976.139,14:25:29:323,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5896,2.6562,631.6041,354.4459,631.6041,354.4459,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8953,10.8953,11.3598,11.3598,-30.3162,-8.3121,649.523,25.8474,-5.9298,639.7002,835.9184,535.5534,610.1844,525.9947,-,,,,,,,
234183,867995.992,14:25:29:343,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.623,2.6602,633.1152,357.2329,633.1152,357.2329,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.0318,11.0318,11.3739,11.3739,-30.3311,-8.3164,649.9093,25.8592,-5.9186,639.8667,835.6974,535.7913,610.0443,526.0584,-,,,,,,,
234184,868031.271,14:25:29:378,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.6117,2.6525,633.764,357.1914,633.764,357.1914,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.9865,10.9865,11.3473,11.3473,-30.2924,-8.2671,649.7484,25.8808,-5.8562,639.4882,835.6067,535.4823,609.7916,525.8254,-,,,,,,,
234185,868038.976,14:25:29:386,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5518,2.6607,633.086,357.1157,633.086,357.1157,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.7323,10.7323,11.3756,11.3756,-30.2094,-8.189,649.5844,25.9225,-5.7977,639.8876,835.4734,535.037,609.738,525.5938,-,,,,,,,
234186,868055.61,14:25:29:402,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.5805,2.6899,634.4821,353.4499,634.4821,353.4499,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8583,10.8583,11.4963,11.4963,-30.1896,-8.1825,649.4131,25.9402,-5.7983,640.2599,835.3733,534.8829,609.6516,525.5221,-,,,,,,,
234187,868075.615,14:25:29:422,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.6725,2.6797,633.2201,357.4495,633.2201,357.4495,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.2475,11.2475,11.4446,11.4446,-30.1684,-8.1836,649.7187,25.9921,-5.8207,640.644,835.471,535.292,609.636,525.4842,-,,,,,,,
234188,868095.494,14:25:29:442,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.669,2.6924,631.0494,355.3766,631.0494,355.3766,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.2256,11.2256,11.5001,11.5001,-30.1399,-8.1919,650.1229,26.0497,-5.8245,640.6421,835.1256,535.0941,609.6237,525.5186,-,,,,,,,
234189,868115.353,14:25:29:462,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.68,2.7081,634.1449,360.2856,634.1449,360.2856,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.2713,11.2713,11.5704,11.5704,-30.1214,-8.1711,650.216,26.0717,-5.8021,640.5239,834.7436,535.3014,609.3526,525.61,-,,,,,,,
234190,868135.241,14:25:29:482,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.652,2.8145,631.0129,365.7954,631.0129,365.7954,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.1452,11.1452,12.0363,12.0363,-30.0733,-8.1541,650.5675,26.1438,-5.7625,640.3784,834.8054,535.1683,609.1362,525.6739,-,,,,,,,
234191,868155.122,14:25:29:502,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,7,7,2.6827,2.7254,633.3883,350.1046,633.3883,350.1046,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.2764,11.2764,11.6499,11.6499,-30.0112,-8.1707,650.5866,26.163,-5.7907,640.2849,834.5001,534.7834,608.752,525.3615,-,,,,,,,
234192,868174.989,14:25:29:522,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Saccade,Saccade,7,7,2.7336,2.7972,639.5037,361.8347,639.5037,361.8347,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.4977,11.4977,11.9644,11.9644,-29.892,-8.1521,650.4088,26.3076,-5.7975,640.1956,833.7467,535.0529,608.1091,525.6368,-,,,,,,,
234193,868194.854,14:25:29:541,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Saccade,Saccade,7,7,2.6821,2.848,917.9028,358.9174,917.9028,358.9174,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.2739,11.2739,12.193,12.193,-29.1564,-8.2426,650.615,26.8934,-5.9671,639.7755,828.7165,535.2652,603.1393,526.4268,-,,,,,,,
234194,868214.744,14:25:29:561,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8007,2.8432,1042.5354,417.0146,1042.5354,417.0146,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.7975,11.7975,12.1785,12.1785,-28.4766,-8.345,649.7803,27.3787,-6.1015,639.4164,825.0185,536.296,600.1174,527.768,-,,,,,,,
234195,868234.789,14:25:29:581,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8807,2.8403,1053.8589,431.4395,1053.8589,431.4395,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.1433,12.1433,12.1646,12.1646,-28.2516,-8.4112,649.6552,27.5991,-6.1513,639.4856,824.0796,536.6827,598.972,527.9014,-,,,,,,,
234196,868254.636,14:25:29:601,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8169,2.8868,1066.7251,441.6128,1066.7251,441.6128,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.8793,11.8793,12.377,12.377,-28.1406,-8.4077,649.1418,27.6421,-6.1583,638.9719,823.5849,536.7575,598.5392,528.0328,-,,,,,,,
234197,868274.494,14:25:29:621,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8059,2.8987,1070.6593,437.722,1070.6593,437.722,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.835,11.835,12.4219,12.4219,-28.0988,-8.4085,648.9924,27.8212,-6.1785,639.3232,823.3571,536.6786,597.9936,528.0149,-,,,,,,,
234198,868294.372,14:25:29:641,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8728,2.8443,1074.5119,450.0176,1074.5119,450.0176,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.1189,12.1189,12.1915,12.1915,-28.028,-8.382,649.1568,27.8566,-6.2067,638.9681,823.1906,536.853,597.5715,528.2231,-,,,,,,,
234199,868314.259,14:25:29:661,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8691,2.9223,1077.3781,444.3918,1077.3781,444.3918,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.1087,12.1087,12.5308,12.5308,-27.9503,-8.354,648.8743,27.9817,-6.2565,639.0204,822.84,536.6875,597.1328,528.1036,-,,,,,,,
234200,868334.124,14:25:29:681,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.7915,2.924,1071.3943,437.1447,1071.3943,437.1447,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.7812,11.7812,12.5408,12.5408,-27.8434,-8.3979,648.56,28.0856,-6.2194,638.8721,822.5395,536.4771,597.0009,528.1704,-,,,,,,,
234201,868361.336,14:25:29:708,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.9254,2.9166,1071.9742,444.4048,1071.9742,444.4048,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.349,12.349,12.5171,12.5171,-27.7656,-8.3184,648.9429,28.1177,-6.2072,638.4356,822.1479,536.5191,596.7359,527.9376,-,,,,,,,
234202,868373.868,14:25:29:720,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.9075,2.957,1073.9376,448.4188,1073.9376,448.4188,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.2765,12.2765,12.6861,12.6861,-27.7124,-8.2921,648.7295,28.1934,-6.2186,638.7935,822.0323,536.4787,596.2843,528.1742,-,,,,,,,
234203,868393.872,14:25:29:740,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8766,2.9699,1072.3216,444.52,1072.3216,444.52,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.151,12.151,12.7344,12.7344,-27.6825,-8.2953,648.3435,28.3099,-6.1888,639.1934,821.7866,536.1342,596.2331,528.1619,-,,,,,,,
234204,868413.734,14:25:29:760,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8645,2.9081,1075.1009,445.218,1075.1009,445.218,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.1062,12.1062,12.4635,12.4635,-27.6606,-8.2935,647.9736,28.3354,-6.1985,639.263,821.6659,536.2925,596.001,528.1045,-,,,,,,,
234205,868433.624,14:25:29:780,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8118,2.9394,1077.6015,442.8054,1077.6015,442.8054,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.8899,11.8899,12.606,12.606,-27.5624,-8.2788,647.4148,28.3501,-6.2162,638.965,821.4735,536.2591,595.7159,527.9417,-,,,,,,,
234206,868453.478,14:25:29:800,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8489,2.8928,1078.2506,443.9622,1078.2506,443.9622,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.0494,12.0494,12.4154,12.4154,-27.4759,-8.2586,647.4334,28.3483,-6.1765,638.3317,821.2633,536.2027,595.5819,527.9492,-,,,,,,,
234207,868473.355,14:25:29:820,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8544,2.9319,1079.1278,449.8214,1079.1278,449.8214,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.083,12.083,12.5894,12.5894,-27.436,-8.1813,646.9165,28.3807,-6.1258,638.1664,821.1767,536.0427,595.3212,528.0556,-,,,,,,,
234208,868493.232,14:25:29:840,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.853,2.9263,1083.3747,451.7849,1083.3747,451.7849,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,12.0748,12.0748,12.5632,12.5632,-27.4796,-8.1354,647.0292,28.4447,-6.0669,638.2501,821.1685,535.8985,594.9326,527.7283,-,,,,,,,
234209,868513.106,14:25:29:860,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.8317,2.7963,1083.7444,451.588,1083.7444,451.588,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.9812,11.9812,11.988,11.988,-27.4837,-8.1358,647.1336,28.4791,-6.1047,638.6451,821.1099,535.9615,595.088,527.7492,-,,,,,,,
234210,868532.982,14:25:29:880,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.831,2.7894,1083.3968,451.473,1083.3968,451.473,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.9812,11.9812,11.9505,11.9505,-27.4594,-8.1541,646.9565,28.4951,-6.109,639.0172,821.1099,535.9615,595.1295,527.7319,-,,,,,,,
234211,868552.977,14:25:29:900,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.7458,2.7897,1086.2715,455.2782,1086.2715,455.2782,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.6118,11.6118,11.9501,11.9501,-27.485,-8.1363,647.0927,28.4825,-6.0868,639.1137,821.1776,535.8637,595.1171,527.8139,-,,,,,,,
234212,868572.846,14:25:29:919,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.7443,2.7682,1087.3223,457.0241,1087.3223,457.0241,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.6027,11.6027,11.8545,11.8545,-27.4933,-8.1378,647.2439,28.4865,-6.0876,639.2109,821.1785,535.8932,595.2096,527.7684,-,,,,,,,
234213,868592.733,14:25:29:939,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.6878,2.7728,1089.0885,455.7,1089.0885,455.7,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.3617,11.3617,11.8703,11.8703,-27.4712,-8.1564,647.1225,28.4653,-6.1048,639.4359,821.1452,535.9191,595.227,527.773,-,,,,,,,
234214,868612.596,14:25:29:959,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.7015,2.7675,1089.9693,451.6054,1089.9693,451.6054,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.4234,11.4234,11.8435,11.8435,-27.4719,-8.1651,646.9519,28.4713,-6.2346,639.6333,821.2762,536.06,595.2429,527.7608,-,,,,,,,
234215,868632.478,14:25:29:979,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.6358,2.7257,1089.348,446.5143,1089.348,446.5143,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.1461,11.1461,11.661,11.661,-27.4684,-8.1754,646.635,28.4605,-6.2371,639.675,821.3692,535.8999,595.3553,527.8686,-,,,,,,,
234216,868653.365,14:25:30:000,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.7088,2.6457,1089.8493,456.0552,1089.8493,456.0552,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.459,11.459,11.3118,11.3118,-27.4855,-8.1893,646.7301,28.4619,-6.2497,639.7012,821.3466,536.1767,595.2978,528.1917,-,,,,,,,
234217,868672.232,14:25:30:019,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.563,2.7528,1095.5364,451.5031,1095.5364,451.5031,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8355,10.8355,11.7785,11.7785,-27.3513,-8.2361,646.4635,28.533,-6.2675,639.6754,820.5,536.0681,594.8689,528.3901,-,,,,,,,
234218,868692.095,14:25:30:039,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,8,8,2.5709,2.7646,1101.0028,445.8126,1101.0028,445.8126,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8714,10.8714,11.8306,11.8306,-27.357,-8.2345,646.3651,28.5322,-6.2665,639.6522,820.5118,535.9919,594.8038,528.3424,-,,,,,,,
234219,868712.116,14:25:30:059,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Saccade,Saccade,8,8,2.5648,2.7134,1099.8703,445.7187,1099.8703,445.7187,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8554,10.8554,11.6081,11.6081,-27.2975,-8.1919,645.7606,28.5947,-6.2303,639.615,820.5638,535.9782,594.5438,528.1428,-,,,,,,,
234220,868732.032,14:25:30:079,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5488,2.6653,1106.9319,439.7003,1106.9319,439.7003,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.788,10.788,11.4045,11.4045,-27.2498,-8.1399,645.6581,28.6149,-6.2185,639.2883,820.127,535.6623,594.4394,528.0544,-,,,,,,,
234221,868751.866,14:25:30:098,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5108,2.6341,1114.686,440.2777,1114.686,440.2777,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.6241,10.6241,11.273,11.273,-27.2385,-8.1352,645.656,28.619,-6.2483,639.0491,820.0368,535.7869,594.2634,528.189,-,,,,,,,
234222,868771.774,14:25:30:118,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5175,2.6516,1112.4354,441.7651,1112.4354,441.7651,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.6537,10.6537,11.3583,11.3583,-27.1972,-8.1168,645.6251,28.6212,-6.2321,638.5413,820,535.7583,594.2784,528.2732,-,,,,,,,
234223,868791.633,14:25:30:138,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5165,2.5721,1115.4591,433.5505,1115.4591,433.5505,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.6537,10.6537,11.0106,11.0106,-27.1605,-8.1317,645.3577,28.664,-6.2395,638.5946,820,535.7583,593.9869,527.8183,-,,,,,,,
234224,868811.518,14:25:30:158,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5737,2.6454,1119.4046,440.1386,1119.4046,440.1386,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.9022,10.9022,11.329,11.329,-27.1387,-8.0897,645.2659,28.7125,-6.2408,638.6575,819.6195,535.9451,594.0307,528.0709,-,,,,,,,
234225,868831.382,14:25:30:178,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.6419,2.6261,1120.2519,436.4032,1120.2519,436.4032,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.1959,11.1959,11.2398,11.2398,-27.0891,-8.1021,645.3277,28.7949,-6.2229,638.9347,819.6417,535.8747,593.6076,527.7466,-,,,,,,,
234226,868851.353,14:25:30:198,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.6263,2.6393,1121.3858,446.686,1121.3858,446.686,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.1297,11.1297,11.3001,11.3001,-27.0593,-8.0731,645.2541,28.8285,-6.2182,638.7842,819.6014,535.9113,593.4021,528.1241,-,,,,,,,
234227,868871.236,14:25:30:218,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5593,2.6299,1121.9721,444.7718,1121.9721,444.7718,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8481,10.8481,11.2648,11.2648,-26.994,-8.1187,644.8017,28.829,-6.2142,638.4601,819.4266,535.8075,593.415,528.3314,-,,,,,,,
234228,868904.293,14:25:30:251,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5665,2.6457,1122.4782,441.1018,1122.4782,441.1018,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8862,10.8862,11.3376,11.3376,-26.922,-8.098,644.4041,28.8353,-6.2452,638.2588,819.0871,535.5614,593.3515,528.4035,-,,,,,,,
234229,868910.966,14:25:30:258,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5875,2.6337,1121.4265,439.3335,1121.4265,439.3335,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.9775,10.9775,11.2844,11.2844,-26.8971,-8.096,644.3741,28.8945,-6.2397,638.2905,819.017,535.5133,593.2079,528.2719,-,,,,,,,
234230,868930.868,14:25:30:277,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,9,9,2.5477,2.6895,1122.4137,439.6591,1122.4137,439.6591,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.807,10.807,11.527,11.527,-26.8572,-8.0767,644.2753,28.9458,-6.2526,638.3426,818.8484,535.4783,592.9192,528.3404,-,,,,,,,
234231,868950.72,14:25:30:297,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Saccade,Saccade,9,9,2.5181,2.696,1120.4428,439.45,1120.4428,439.45,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.6728,10.6728,11.5593,11.5593,-26.8255,-8.0704,644.6439,28.9789,-6.2716,638.1325,818.8091,535.3663,592.8052,528.4505,-,,,,,,,
234232,868970.602,14:25:30:317,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Saccade,Saccade,9,9,2.5603,2.6349,926.8545,393.369,926.8545,393.369,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8542,10.8542,11.2947,11.2947,-27.1593,-7.9072,644.708,28.6672,-6.0466,638.0317,821.7933,534.3107,595.5693,526.7111,-,,,,,,,
234233,868990.465,14:25:30:337,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Saccade,Saccade,9,9,2.4811,2.6585,734.7909,399.5497,734.7909,399.5497,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.5108,10.5108,11.4018,11.4018,-27.5892,-7.8722,644.7299,28.1095,-5.9739,637.8329,825.2547,534.1862,599.5,526.5,-,,,,,,,
234234,869010.476,14:25:30:357,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,10,10,2.5553,2.6394,618.6128,374.4219,618.6128,374.4219,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.8272,10.8272,11.3137,11.3137,-27.9852,-7.8553,644.9883,27.7024,-6.0013,638.1018,827.6134,534.0632,602.5,526.2889,-,,,,,,,
234235,869030.35,14:25:30:377,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,10,10,2.5395,2.6733,613.9917,371.2525,613.9917,371.2525,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.7534,10.7534,11.4597,11.4597,-27.9606,-7.8787,645.3,27.7915,-5.9887,638.2009,827.5844,534.1116,602.1998,526.3004,-,,,,,,,
234236,869050.223,14:25:30:397,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,10,10,2.5846,2.6141,610.8869,362.7766,610.8869,362.7766,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,10.9485,10.9485,11.2078,11.2078,-27.8995,-7.8353,645.2838,27.8111,-5.962,637.8434,827.4407,533.8882,602.0442,526.0239,-,,,,,,,
234237,869070.091,14:25:30:417,Trial019,NoImage,0.0,48893.15,52,LightCoral,97.1915,Eye,Fixation,Fixation,10,10,2.6082,2.6013,616.0654,365.4218,616.0654,365.4218,White Space,White Space,0,0,0,0,0,0,-,-,-,-,-,-,-,-,11.0464,11.0464,11.1432,11.1432,-27.8888,-7.8112,645.5233,27.9313,-5.9527,638.3271,826.8993,534.0431,601.7092,525.8874,-,,,,,,,
